"hx","exp1","exp2","exp3","exp4","exp5","exp6","exp7","exp8","exp9","exp10","exp11","exp12"
341,0.329141214516709,0.30093592512599,0.304887078859682,0.30977945443993,0.322648174800471,0.289928248737709,0.290611961057024,0.295900579204859,0.314505411049934,0.283997904799319,0.279468674824809,0.288809213385485
342,0.320876751706791,0.290856731461483,0.293780081451314,0.298171793383633,0.312573596755201,0.279741341128532,0.27990264255911,0.284991283810381,0.306246440098728,0.275224251947882,0.270212320886936,0.278922207735767
343,0.311893639956881,0.28053755699544,0.282302850796001,0.286419036564132,0.304069082820882,0.27097174240411,0.270723226703755,0.276106393746837,0.297560280994874,0.266286911543246,0.259936199142349,0.268209474141678
344,0.301832554796982,0.271178305735541,0.272491669751944,0.276987811955891,0.296218762266126,0.262556470900877,0.261543810848401,0.266940336276219,0.289728498196317,0.258168008904603,0.250784436774396,0.258691873098653
345,0.293568091987064,0.263738900887929,0.263235838578304,0.268282066163668,0.289415151118671,0.254229781202941,0.251947148817803,0.256762076140134,0.282039111448642,0.249590781117004,0.241501934944043,0.249000434593655
346,0.287100251527129,0.255819534437245,0.25564605701592,0.261027278003482,0.282088185267565,0.245903091505005,0.243741307371349,0.24787718607659,0.274824378203911,0.241962941137956,0.233343792490325,0.239960886571056
347,0.27703916636723,0.246700263978882,0.246019992595335,0.251450957632037,0.275153735444197,0.23943661971831,0.236856745479833,0.240341899567002,0.267419783558003,0.23407320107379,0.225002614789248,0.230921338548457
348,0.268415379087316,0.238540916726662,0.237874861162532,0.243180499129425,0.26821928562083,0.232438657099832,0.228233657858136,0.231513242984873,0.260347446364154,0.227034636286257,0.217105951260328,0.222468491960017
349,0.262306863097377,0.232541396688265,0.230470196223621,0.235635519442832,0.260630642417899,0.225086367260165,0.219610570236439,0.222347185514255,0.253607366622366,0.219472271328488,0.208843217236691,0.213363754889179
350,0.254761049227452,0.226061915046796,0.224916697519437,0.229396401625073,0.253957869946356,0.218265568252281,0.21230876216968,0.213574762413541,0.2466774254794,0.212368231519675,0.201443363664889,0.205302042590178
