"hx","exp1","exp2","exp3","exp4","exp5","exp6","exp7","exp8","exp9","exp10","exp11","exp12"
527,0.000112786194969683,0.000118976799524106,4.17014178482056e-05,0,0.000316271327507334,0.00026582076591819,0.000206231954703928,0.000100130169219947,0.000335108165469,0.000256395875231408,0.00019639822729256,9.14636934868929e-05
528,0.000112786194969683,0.000118976799524106,4.17014178482056e-05,0,0.000316271327507334,0.00026582076591819,0.000206231954703928,0.000100130169219947,0.000335108165469,0.000256395875231408,0.00019639822729256,9.14636934868929e-05
529,7.51907966465293e-05,7.93178663494043e-05,4.17014178482056e-05,0,0.000316271327507334,0.00026582076591819,0.000206231954703928,0.000100130169219947,0.000320214469225921,0.000240371133029438,0.000179320120571425,8.23173241382147e-05
530,7.51907966465293e-05,7.93178663494043e-05,4.17014178482056e-05,0,0.000282979608822287,0.000248099381523703,0.000206231954703928,0.000100130169219947,0.000312767621104326,0.000232358761928397,0.000170781067210912,8.23173241382147e-05
531,7.51907966465293e-05,7.93178663494043e-05,4.17014178482056e-05,0,0.000282979608822287,0.000248099381523703,0.000206231954703928,0.000100130169219947,0.000305320772982842,0.000224346390827468,0.0001622420138504,8.23173241382147e-05
532,7.51907966465293e-05,7.93178663494043e-05,4.17014178482056e-05,0,0.000249687890137351,0.000230377997129105,0.000187483595185389,0.000100130169219947,0.000305320772982842,0.000224346390827468,0.0001622420138504,8.23173241382147e-05
533,7.51907966465293e-05,7.93178663494043e-05,4.17014178482056e-05,0,0.000233042030794883,0.000212656612734619,0.00016873523566685,0.000100130169219947,0.000290427076739763,0.000216334019726427,0.0001622420138504,8.23173241382147e-05
534,7.51907966465293e-05,7.93178663494043e-05,4.17014178482056e-05,0,0.000199750312109837,0.000177213843945534,0.000131238516629772,6.00781015319685e-05,0.000290427076739763,0.000216334019726427,0.0001622420138504,8.23173241382147e-05
535,7.51907966465293e-05,7.93178663494043e-05,4.17014178482056e-05,0,0.000183104452767369,0.000159492459550936,0.000112490157111234,4.0052067687979e-05,0.000282980228618279,0.000208321648625498,0.0001622420138504,8.23173241382147e-05
536,3.75953983232646e-05,3.96589331747021e-05,0,0,0.000166458593424901,0.000159492459550936,0.000112490157111234,4.0052067687979e-05,0.000275533380496684,0.000208321648625498,0.0001622420138504,8.23173241382147e-05
537,3.75953983232646e-05,3.96589331747021e-05,0,0,0.000149812734082433,0.000141771075156338,9.37417975926946e-05,4.0052067687979e-05,0.0002680865323752,0.000208321648625498,0.0001622420138504,8.23173241382147e-05
538,3.75953983232646e-05,3.96589331747021e-05,0,0,0.000133166874739854,0.000124049690761852,7.49934380741557e-05,2.00260338439895e-05,0.000253192836132121,0.000200309277524457,0.000153702960489777,7.31709547895365e-05
539,3.75953983232646e-05,3.96589331747021e-05,0,0,9.98751560549183e-05,8.8606921972767e-05,5.62450785556168e-05,0,0.000253192836132121,0.000200309277524457,0.000153702960489777,7.31709547895365e-05
540,3.75953983232646e-05,3.96589331747021e-05,0,0,9.98751560549183e-05,8.8606921972767e-05,5.62450785556168e-05,0,0.000245745988010526,0.000192296906423528,0.000145163907129264,7.31709547895365e-05
541,3.75953983232646e-05,3.96589331747021e-05,0,0,9.98751560549183e-05,8.8606921972767e-05,5.62450785556168e-05,0,0.000215958595524479,0.000168259793120629,0.000128085800408129,5.48782160920691e-05
542,3.75953983232646e-05,3.96589331747021e-05,0,0,9.98751560549183e-05,8.8606921972767e-05,5.62450785556168e-05,0,0.000208511747402884,0.000160247422019588,0.000119546747047616,5.48782160920691e-05
543,3.75953983232646e-05,3.96589331747021e-05,0,0,9.98751560549183e-05,8.8606921972767e-05,5.62450785556168e-05,0,0.0002010648992814,0.000152235050918659,0.000111007693687104,4.57318467433909e-05
544,3.75953983232646e-05,3.96589331747021e-05,0,0,9.98751560549183e-05,8.8606921972767e-05,5.62450785556168e-05,0,0.000186171203038321,0.000144222679817618,0.000102468640326481,3.65854773947127e-05
545,3.75953983232646e-05,3.96589331747021e-05,0,0,9.98751560549183e-05,8.8606921972767e-05,5.62450785556168e-05,0,0.000186171203038321,0.000144222679817618,0.000102468640326481,3.65854773947127e-05
546,3.75953983232646e-05,3.96589331747021e-05,0,0,9.98751560549183e-05,8.8606921972767e-05,5.62450785556168e-05,0,0.000186171203038321,0.000144222679817618,0.000102468640326481,3.65854773947127e-05
547,3.75953983232646e-05,3.96589331747021e-05,0,0,8.32292967124504e-05,7.08855375781692e-05,5.62450785556168e-05,0,0.000186171203038321,0.000144222679817618,0.000102468640326481,3.65854773947127e-05
548,3.75953983232646e-05,3.96589331747021e-05,0,0,8.32292967124504e-05,7.08855375781692e-05,5.62450785556168e-05,0,0.000171277506795242,0.000136210308716689,9.39295869659684e-05,2.74391080460346e-05
549,3.75953983232646e-05,3.96589331747021e-05,0,0,8.32292967124504e-05,7.08855375781692e-05,5.62450785556168e-05,0,0.000163830658673758,0.000128197937615648,8.53905336054561e-05,2.74391080460346e-05
550,3.75953983232646e-05,3.96589331747021e-05,0,0,4.99375780275146e-05,3.54427687890846e-05,1.87483595185389e-05,0,0.000163830658673758,0.000128197937615648,8.53905336054561e-05,2.74391080460346e-05
551,0,0,0,0,4.99375780275146e-05,3.54427687890846e-05,1.87483595185389e-05,0,0.000156383810552163,0.000128197937615648,8.53905336054561e-05,2.74391080460346e-05
552,0,0,0,0,4.99375780275146e-05,3.54427687890846e-05,1.87483595185389e-05,0,0.000148936962430679,0.000128197937615648,8.53905336054561e-05,2.74391080460346e-05
553,0,0,0,0,4.99375780275146e-05,3.54427687890846e-05,1.87483595185389e-05,0,0.000148936962430679,0.000128197937615648,8.53905336054561e-05,2.74391080460346e-05
554,0,0,0,0,4.99375780275146e-05,3.54427687890846e-05,1.87483595185389e-05,0,0.000148936962430679,0.000128197937615648,8.53905336054561e-05,2.74391080460346e-05
555,0,0,0,0,4.99375780275146e-05,3.54427687890846e-05,1.87483595185389e-05,0,0.000141490114309084,0.000128197937615648,8.53905336054561e-05,2.74391080460346e-05
556,0,0,0,0,4.99375780275146e-05,3.54427687890846e-05,1.87483595185389e-05,0,0.0001340432661876,0.000128197937615648,8.53905336054561e-05,2.74391080460346e-05
557,0,0,0,0,4.99375780275146e-05,3.54427687890846e-05,1.87483595185389e-05,0,0.000119149569944521,0.000120185566514719,7.68514802449438e-05,2.74391080460346e-05
